answer,guessed,num_guessed,time_to_solve
small,handy#swift#glove#crump#small,5,0.3
gruel,handy#swift#glove#crump#gruel,5,0.28
privy,handy#swift#glove#crump#privy,5,0.28
color,handy#swift#glove#crump#color,5,0.29
annoy,handy#swift#glove#crump#annoy,5,0.29
paste,handy#swift#glove#crump#paste,5,0.28
canoe,handy#swift#glove#crump#canoe,5,0.29
sight,handy#swift#glove#crump#sight,5,0.28
split,handy#swift#glove#crump#split,5,0.28
tooth,handy#swift#glove#crump#tooth,5,0.3
voila,handy#swift#glove#crump#voila,5,0.28
spent,handy#swift#glove#crump#spent,5,0.3
cleft,handy#swift#glove#crump#cleft,5,0.28
breed,handy#swift#glove#crump#erred#dreed#breed,7,0.31
greed,handy#swift#glove#crump#greed,5,0.29
dilly,handy#swift#glove#crump#dilly,5,0.28
slain,handy#swift#glove#crump#slain,5,0.28
bound,handy#swift#glove#crump#bound,5,0.3
rarer,handy#swift#glove#crump#barer#rarer,6,0.3
salty,handy#swift#glove#crump#salty,5,0.28
parer,handy#swift#glove#crump#japer#parer,6,0.31
flask,handy#swift#glove#crump#flask,5,0.3
aloud,handy#swift#glove#crump#aloud,5,0.28
shard,handy#swift#glove#crump#shard,5,0.29
blend,handy#swift#glove#crump#blend,5,0.3
pause,handy#swift#glove#crump#pause,5,0.28
pouch,handy#swift#glove#crump#pouch,5,0.3
briny,handy#swift#glove#crump#briny,5,0.28
plate,handy#swift#glove#crump#plate,5,0.29
pluck,handy#swift#glove#crump#pluck,5,0.28
spelt,handy#swift#glove#crump#spelt,5,0.28
creak,handy#swift#glove#crump#creak,5,0.3
uncut,handy#swift#glove#crump#uncut,5,0.28
stalk,handy#swift#glove#crump#stalk,5,0.29
glade,handy#swift#glove#crump#glade,5,0.28
agony,handy#swift#glove#crump#agony,5,0.3
shone,handy#swift#glove#crump#shone,5,0.28
edict,handy#swift#glove#crump#edict,5,0.29
baler,handy#swift#glove#crump#laker#baler,6,0.31
could,handy#swift#glove#crump#could,5,0.28
outdo,handy#swift#glove#crump#outdo,5,0.3
pinch,handy#swift#glove#crump#pinch,5,0.28
snarl,handy#swift#glove#crump#snarl,5,0.29
dally,handy#swift#glove#crump#badly#dally,6,0.31
hedge,handy#swift#glove#crump#hedge,5,0.3
tough,handy#swift#glove#crump#tough,5,0.28
facet,handy#swift#glove#crump#facet,5,0.28
stuff,handy#swift#glove#crump#stuff,5,0.31
photo,handy#swift#glove#crump#photo,5,0.28
sappy,handy#swift#glove#crump#sappy,5,0.28
truth,handy#swift#glove#crump#truth,5,0.3
patch,handy#swift#glove#crump#patch,5,0.29
incur,handy#swift#glove#crump#incur,5,0.28
snout,handy#swift#glove#crump#snout,5,0.28
opine,handy#swift#glove#crump#opine,5,0.3
slept,handy#swift#glove#crump#slept,5,0.28
trove,handy#swift#glove#crump#trove,5,0.29
roast,handy#swift#glove#crump#roast,5,0.28
fella,handy#swift#glove#crump#fella,5,0.28
party,handy#swift#glove#crump#party,5,0.3
lusty,handy#swift#glove#crump#lusty,5,0.29
frill,handy#swift#glove#crump#frill,5,0.28
knock,handy#swift#glove#crump#knock,5,0.28
stage,handy#swift#glove#crump#stage,5,0.3
agate,handy#swift#glove#crump#agate,5,0.28
choir,handy#swift#glove#crump#choir,5,0.3
dimly,handy#swift#glove#crump#dimly,5,0.29
price,handy#swift#glove#crump#price,5,0.28
thong,handy#swift#glove#crump#thong,5,0.3
salve,handy#swift#glove#crump#salve,5,0.3
alike,handy#swift#glove#crump#alike,5,0.27
quota,handy#swift#glove#crump#quota,5,0.3
blind,handy#swift#glove#crump#blind,5,0.3
elide,handy#swift#glove#crump#elide,5,0.3
phone,handy#swift#glove#crump#phone,5,0.3
alarm,handy#swift#glove#crump#alarm,5,0.29
witch,handy#swift#glove#crump#witch,5,0.28
swung,handy#swift#glove#crump#swung,5,0.28
gaunt,handy#swift#glove#crump#gaunt,5,0.28
shave,handy#swift#glove#crump#shave,5,0.3
merit,handy#swift#glove#crump#merit,5,0.29
amber,handy#swift#glove#crump#rearm#ameer#amber,7,0.31
worry,handy#swift#glove#crump#worry,5,0.3
sinew,handy#swift#glove#crump#sinew,5,0.28
shove,handy#swift#glove#crump#shove,5,0.29
stint,handy#swift#glove#crump#skint#stint,6,0.31
genie,handy#swift#glove#crump#genie,5,0.28
snack,handy#swift#glove#crump#scans#snack,6,0.3
north,handy#swift#glove#crump#north,5,0.3
minty,handy#swift#glove#crump#minty,5,0.29
youth,handy#swift#glove#crump#youth,5,0.28
magic,handy#swift#glove#crump#magic,5,0.29
overt,handy#swift#glove#crump#overt,5,0.28
civic,handy#swift#glove#crump#civic,5,0.3
spree,handy#swift#glove#crump#spree,5,0.28
layer,handy#swift#glove#crump#layer,5,0.3
great,handy#swift#glove#crump#great,5,0.28
ulcer,handy#swift#glove#crump#ulcer,5,0.28
retro,handy#swift#glove#crump#oxter#retro,6,0.31
nutty,handy#swift#glove#crump#nutty,5,0.3
harpy,handy#swift#glove#crump#harpy,5,0.28
venom,handy#swift#glove#crump#venom,5,0.28
dingy,handy#swift#glove#crump#dingy,5,0.3
rouse,handy#swift#glove#crump#rouse,5,0.29
geese,handy#swift#glove#crump#geese,5,0.3
snail,handy#swift#glove#crump#snail,5,0.29
whack,handy#swift#glove#crump#whack,5,0.28
anvil,handy#swift#glove#crump#nival#anvil,6,0.3
goody,handy#swift#glove#crump#goody,5,0.29
verve,handy#swift#glove#crump#kerve#verve,6,0.3
crisp,handy#swift#glove#crump#crisp,5,0.28
adorn,handy#swift#glove#crump#adorn,5,0.28
broke,handy#swift#glove#crump#broke,5,0.29
spike,handy#swift#glove#crump#spike,5,0.28
smash,handy#swift#glove#crump#smash,5,0.28
gorge,handy#swift#glove#crump#gorge,5,0.3
magma,handy#swift#glove#crump#magma,5,0.28
humph,handy#swift#glove#crump#humph,5,0.29
acorn,handy#swift#glove#crump#acorn,5,0.28
world,handy#swift#glove#crump#world,5,0.28
tipsy,handy#swift#glove#crump#tipsy,5,0.3
trite,handy#swift#glove#crump#tribe#trite,6,0.3
moldy,handy#swift#glove#crump#moldy,5,0.29
maker,handy#swift#glove#crump#mazer#maker,6,0.3
inert,handy#swift#glove#crump#inert,5,0.28
altar,handy#swift#glove#crump#altar,5,0.3
saint,handy#swift#glove#crump#saint,5,0.28
hitch,handy#swift#glove#crump#hitch,5,0.29
stash,handy#swift#glove#crump#stash,5,0.28
circa,handy#swift#glove#crump#circa,5,0.29
piece,handy#swift#glove#crump#piece,5,0.3
giant,handy#swift#glove#crump#giant,5,0.29
filer,handy#swift#glove#crump#filer,5,0.28
scope,handy#swift#glove#crump#scope,5,0.28
tiger,handy#swift#glove#crump#tiger,5,0.3
hunch,handy#swift#glove#crump#hunch,5,0.28
stony,handy#swift#glove#crump#stony,5,0.29
tenor,handy#swift#glove#crump#tenor,5,0.28
grass,handy#swift#glove#crump#grass,5,0.3
dusky,handy#swift#glove#crump#dusky,5,0.28
hardy,handy#swift#glove#crump#hardy,5,0.3
ample,handy#swift#glove#crump#ample,5,0.29
forty,handy#swift#glove#crump#forty,5,0.28
began,handy#swift#glove#crump#began,5,0.28
finch,handy#swift#glove#crump#finch,5,0.3
spunk,handy#swift#glove#crump#spunk,5,0.28
hello,handy#swift#glove#crump#hello,5,0.29
value,handy#swift#glove#crump#value,5,0.28
relic,handy#swift#glove#crump#relic,5,0.3
liner,handy#swift#glove#crump#liner,5,0.28
front,handy#swift#glove#crump#front,5,0.29
talon,handy#swift#glove#crump#talon,5,0.28
proxy,handy#swift#glove#crump#proxy,5,0.3
umbra,handy#swift#glove#crump#rumba#umbra,6,0.3
probe,handy#swift#glove#crump#proke#prore#probe,7,0.3
lathe,handy#swift#glove#crump#lathe,5,0.29
solid,handy#swift#glove#crump#solid,5,0.3
abase,handy#swift#glove#crump#abase,5,0.3
heave,handy#swift#glove#crump#heave,5,0.3
moose,handy#swift#glove#crump#moose,5,0.28
creme,handy#swift#glove#crump#creme,5,0.27
tulip,handy#swift#glove#crump#tulip,5,0.3
hobby,handy#swift#glove#crump#hobby,5,0.28
stamp,handy#swift#glove#crump#stamp,5,0.28
vouch,handy#swift#glove#crump#vouch,5,0.29
mason,handy#swift#glove#crump#mason,5,0.28
water,handy#swift#glove#crump#tawer#water,6,0.31
mucky,handy#swift#glove#crump#mucky,5,0.28
salad,handy#swift#glove#crump#salad,5,0.3
satin,handy#swift#glove#crump#satin,5,0.29
crack,handy#swift#glove#crump#crack,5,0.28
wrung,handy#swift#glove#crump#wrung,5,0.28
warty,handy#swift#glove#crump#warty,5,0.3
flake,handy#swift#glove#crump#flake,5,0.28
chili,handy#swift#glove#crump#chill#chili,6,0.31
bully,handy#swift#glove#crump#bully,5,0.3
flute,handy#swift#glove#crump#flute,5,0.28
shrub,handy#swift#glove#crump#suhur#shrub,6,0.3
scowl,handy#swift#glove#crump#scowl,5,0.3
navel,handy#swift#glove#crump#navel,5,0.29
knack,handy#swift#glove#crump#knack,5,0.3
apply,handy#swift#glove#crump#apply,5,0.27
freak,handy#swift#glove#crump#freak,5,0.3
diner,handy#swift#glove#crump#diner,5,0.29
droit,handy#swift#glove#crump#droit,5,0.28
algae,handy#swift#glove#crump#algae,5,0.3
demon,handy#swift#glove#crump#demon,5,0.28
hotel,handy#swift#glove#crump#hotel,5,0.3
cabby,handy#swift#glove#crump#cacky#cabby,6,0.31
thank,handy#swift#glove#crump#thana#thank,6,0.3
rhyme,handy#swift#glove#crump#rhyme,5,0.28
hatch,handy#swift#glove#crump#hatch,5,0.3
cheer,handy#swift#glove#crump#cheer,5,0.28
crone,handy#swift#glove#crump#crone,5,0.27
myrrh,handy#swift#glove#crump#myrrh,5,0.3
blade,handy#swift#glove#crump#blade,5,0.28
hymen,handy#swift#glove#crump#hymen,5,0.28
frost,handy#swift#glove#crump#frost,5,0.33
drama,handy#swift#glove#crump#drama,5,0.31
khaki,handy#swift#glove#crump#bhaji#khaki,6,0.31
nadir,handy#swift#glove#crump#nadir,5,0.31
slick,handy#swift#glove#crump#slick,5,0.3
prize,handy#swift#glove#crump#prize,5,0.29
binge,handy#swift#glove#crump#binge,5,0.3
flier,handy#swift#glove#crump#flier,5,0.28
sorry,handy#swift#glove#crump#sorry,5,0.28
cello,handy#swift#glove#crump#cello,5,0.29
laden,handy#swift#glove#crump#laden,5,0.3
madly,handy#swift#glove#crump#madly,5,0.29
niece,handy#swift#glove#crump#niece,5,0.32
niche,handy#swift#glove#crump#niche,5,0.28
champ,handy#swift#glove#crump#champ,5,0.29
lover,handy#swift#glove#crump#lover,5,0.3
flick,handy#swift#glove#crump#flick,5,0.3
covey,handy#swift#glove#crump#covey,5,0.28
torso,handy#swift#glove#crump#rorts#torso,6,0.3
wimpy,handy#swift#glove#crump#wimpy,5,0.3
dizzy,handy#swift#glove#crump#dizzy,5,0.28
undid,handy#swift#glove#crump#unkid#unbid#undid,7,0.31
built,handy#swift#glove#crump#built,5,0.28
ankle,handy#swift#glove#crump#anele#ankle,6,0.3
crane,handy#swift#glove#crump#crane,5,0.28
prank,handy#swift#glove#crump#prank,5,0.3
filth,handy#swift#glove#crump#filth,5,0.28
avian,handy#swift#glove#crump#avian,5,0.3
coach,handy#swift#glove#crump#coach,5,0.27
croak,handy#swift#glove#crump#croak,5,0.3
abuse,handy#swift#glove#crump#abuse,5,0.28
skulk,handy#swift#glove#crump#skulk,5,0.28
scant,handy#swift#glove#crump#scant,5,0.3
troll,handy#swift#glove#crump#troll,5,0.29
shift,handy#swift#glove#crump#shift,5,0.28
swoop,handy#swift#glove#crump#swoop,5,0.28
alley,handy#swift#glove#crump#alley,5,0.29
ought,handy#swift#glove#crump#ought,5,0.3
stone,handy#swift#glove#crump#stone,5,0.29
swash,handy#swift#glove#crump#swash,5,0.28
ninja,handy#swift#glove#crump#ninja,5,0.28
loser,handy#swift#glove#crump#eorls#loser,6,0.31
spite,handy#swift#glove#crump#spite,5,0.29
glaze,handy#swift#glove#crump#glaze,5,0.28
drape,handy#swift#glove#crump#drape,5,0.3
radio,handy#swift#glove#crump#radio,5,0.28
bible,handy#swift#glove#crump#bible,5,0.3
evade,handy#swift#glove#crump#evade,5,0.27
thigh,handy#swift#glove#crump#thigh,5,0.3
skate,handy#swift#glove#crump#stake#skate,6,0.3
ralph,handy#swift#glove#crump#ralph,5,0.3
aside,handy#swift#glove#crump#aside,5,0.28
alien,handy#swift#glove#crump#alien,5,0.29
tempo,handy#swift#glove#crump#tempo,5,0.28
ghoul,handy#swift#glove#crump#ghoul,5,0.28
agile,handy#swift#glove#crump#agile,5,0.3
axial,handy#swift#glove#crump#axial,5,0.29
undue,handy#swift#glove#crump#undue,5,0.28
squat,handy#swift#glove#crump#squat,5,0.28
spawn,handy#swift#glove#crump#spawn,5,0.3
stern,handy#swift#glove#crump#stern,5,0.28
shied,handy#swift#glove#crump#shied,5,0.29
width,handy#swift#glove#crump#width,5,0.28
awful,handy#swift#glove#crump#awful,5,0.3
afoot,handy#swift#glove#crump#afoot,5,0.28
beard,handy#swift#glove#crump#debar#beard,6,0.3
leach,handy#swift#glove#crump#leach,5,0.29
rogue,handy#swift#glove#crump#rogue,5,0.3
apron,handy#swift#glove#crump#apron,5,0.28
abort,handy#swift#glove#crump#abort,5,0.3
wight,handy#swift#glove#crump#wight,5,0.29
upper,handy#swift#glove#crump#puker#upper,6,0.3
being,handy#swift#glove#crump#being,5,0.29
soapy,handy#swift#glove#crump#soapy,5,0.28
mafia,handy#swift#glove#crump#mafia,5,0.28
slump,handy#swift#glove#crump#slump,5,0.29
cable,handy#swift#glove#crump#cable,5,0.28
debug,handy#swift#glove#crump#ugged#debug,6,0.31
candy,handy#swift#glove#crump#candy,5,0.28
coven,handy#swift#glove#crump#coven,5,0.3
aware,handy#swift#glove#crump#aware,5,0.29
dowry,handy#swift#glove#crump#dowry,5,0.3
anime,handy#swift#glove#crump#anime,5,0.28
unfit,handy#swift#glove#crump#unfit,5,0.28
bicep,handy#swift#glove#crump#bicep,5,0.3
scalp,handy#swift#glove#crump#scalp,5,0.27
sewer,handy#swift#glove#crump#sewer,5,0.3
bleep,handy#swift#glove#crump#bleep,5,0.28
panel,handy#swift#glove#crump#panel,5,0.29
braid,handy#swift#glove#crump#braid,5,0.29
pilot,handy#swift#glove#crump#pilot,5,0.3
maple,handy#swift#glove#crump#maple,5,0.28
hydro,handy#swift#glove#crump#hydro,5,0.28
scarf,handy#swift#glove#crump#scarf,5,0.3
spiky,handy#swift#glove#crump#spiky,5,0.29
token,handy#swift#glove#crump#jeton#token,6,0.31
blare,handy#swift#glove#crump#blare,5,0.28
ideal,handy#swift#glove#crump#ideal,5,0.3
tibia,handy#swift#glove#crump#tikka#tibia,6,0.3
woven,handy#swift#glove#crump#woven,5,0.29
floor,handy#swift#glove#crump#floor,5,0.3
spiel,handy#swift#glove#crump#spiel,5,0.28
mover,handy#swift#glove#crump#vomer#mover,6,0.31
borne,handy#swift#glove#crump#borne,5,0.29
shady,handy#swift#glove#crump#shady,5,0.28
begat,handy#swift#glove#crump#begat,5,0.3
cream,handy#swift#glove#crump#cream,5,0.29
joint,handy#swift#glove#crump#joint,5,0.28
penny,handy#swift#glove#crump#penny,5,0.29
scare,handy#swift#glove#crump#scrae#scare,6,0.3
rabid,handy#swift#glove#crump#rabid,5,0.3
cairn,handy#swift#glove#crump#cairn,5,0.28
aptly,handy#swift#glove#crump#aptly,5,0.3
goose,handy#swift#glove#crump#goose,5,0.29
titan,handy#swift#glove#crump#titan,5,0.28
brute,handy#swift#glove#crump#brute,5,0.3
crust,handy#swift#glove#crump#crust,5,0.28
frisk,handy#swift#glove#crump#frisk,5,0.31
corer,handy#swift#glove#crump#ceroc#corer,6,0.3
thrum,handy#swift#glove#crump#thrum,5,0.3
awoke,handy#swift#glove#crump#awoke,5,0.28
dunce,handy#swift#glove#crump#dunce,5,0.28
denim,handy#swift#glove#crump#mined#denim,6,0.3
dumpy,handy#swift#glove#crump#dumpy,5,0.28
sooth,handy#swift#glove#crump#sooth,5,0.3
mushy,handy#swift#glove#crump#mushy,5,0.28
quick,handy#swift#glove#crump#quick,5,0.3
ethic,handy#swift#glove#crump#theic#ethic,6,0.3
neigh,handy#swift#glove#crump#neigh,5,0.28
truly,handy#swift#glove#crump#truly,5,0.28
vault,handy#swift#glove#crump#vault,5,0.3
worst,handy#swift#glove#crump#worst,5,0.28
quasi,handy#swift#glove#crump#quais#quasi,6,0.3
vapor,handy#swift#glove#crump#vapor,5,0.3
spicy,handy#swift#glove#crump#spicy,5,0.28
stock,handy#swift#glove#crump#scots#stock,6,0.3
waxen,handy#swift#glove#crump#waxen,5,0.29
topaz,handy#swift#glove#crump#topaz,5,0.3
media,handy#swift#glove#crump#media,5,0.28
learn,handy#swift#glove#crump#neral#learn,6,0.3
fight,handy#swift#glove#crump#fight,5,0.3
vogue,handy#swift#glove#crump#vogue,5,0.29
crick,handy#swift#glove#crump#crick,5,0.28
reach,handy#swift#glove#crump#reach,5,0.3
frail,handy#swift#glove#crump#frail,5,0.28
quark,handy#swift#glove#crump#burqa#quark,6,0.32
stilt,handy#swift#glove#crump#stilt,5,0.28
manga,handy#swift#glove#crump#manga,5,0.28
money,handy#swift#glove#crump#money,5,0.28
carol,handy#swift#glove#crump#carol,5,0.3
spurt,handy#swift#glove#crump#spurt,5,0.29
gamer,handy#swift#glove#crump#gamer,5,0.28
rehab,handy#swift#glove#crump#rehab,5,0.28
tutor,handy#swift#glove#crump#turbo#tutor,6,0.31
cough,handy#swift#glove#crump#cough,5,0.28
hoard,handy#swift#glove#crump#hoard,5,0.29
showy,handy#swift#glove#crump#showy,5,0.28
clank,handy#swift#glove#crump#clank,5,0.29
attic,handy#swift#glove#crump#ticca#attic,6,0.31
peach,handy#swift#glove#crump#peach,5,0.28
downy,handy#swift#glove#crump#downy,5,0.29
rupee,handy#swift#glove#crump#rupee,5,0.3
verse,handy#swift#glove#crump#verse,5,0.28
gecko,handy#swift#glove#crump#gecko,5,0.3
sneer,handy#swift#glove#crump#sneer,5,0.29
mealy,handy#swift#glove#crump#mealy,5,0.3
truss,handy#swift#glove#crump#truss,5,0.28
foggy,handy#swift#glove#crump#foggy,5,0.3
fraud,handy#swift#glove#crump#fraud,5,0.28
voice,handy#swift#glove#crump#voice,5,0.29
state,handy#swift#glove#crump#stake#state,6,0.3
flack,handy#swift#glove#crump#flack,5,0.28
crown,handy#swift#glove#crump#crown,5,0.3
reuse,handy#swift#glove#crump#usure#reuse,6,0.3
conch,handy#swift#glove#crump#conch,5,0.27
swami,handy#swift#glove#crump#swami,5,0.3
rider,handy#swift#glove#crump#eider#rider,6,0.3
gawky,handy#swift#glove#crump#gawky,5,0.28
chunk,handy#swift#glove#crump#chunk,5,0.29
press,handy#swift#glove#crump#preps#prees#press,7,0.3
tuber,handy#swift#glove#crump#utter#tuber,6,0.31
folio,handy#swift#glove#crump#fillo#folio,6,0.3
diary,handy#swift#glove#crump#diary,5,0.28
quirk,handy#swift#glove#crump#quirk,5,0.29
alloy,handy#swift#glove#crump#alloy,5,0.28
grand,handy#swift#glove#crump#grand,5,0.3
curve,handy#swift#glove#crump#curve,5,0.28
willy,handy#swift#glove#crump#willy,5,0.28
atone,handy#swift#glove#crump#atone,5,0.29
flaky,handy#swift#glove#crump#flaky,5,0.3
sally,handy#swift#glove#crump#sally,5,0.28
primo,handy#swift#glove#crump#primo,5,0.29
drive,handy#swift#glove#crump#drive,5,0.28
chart,handy#swift#glove#crump#chart,5,0.29
shine,handy#swift#glove#crump#shine,5,0.28
cloth,handy#swift#glove#crump#cloth,5,0.3
leery,handy#swift#glove#crump#leery,5,0.28
ionic,handy#swift#glove#crump#ionic,5,0.29
quill,handy#swift#glove#crump#quill,5,0.3
grove,handy#swift#glove#crump#grove,5,0.28
house,handy#swift#glove#crump#house,5,0.28
dolly,handy#swift#glove#crump#oddly#doyly#dolly,7,0.31
needy,handy#swift#glove#crump#neddy#needy,6,0.29
tamer,handy#swift#glove#crump#tamer,5,0.3
infer,handy#swift#glove#crump#infer,5,0.28
derby,handy#swift#glove#crump#redry#derby,6,0.3
jumpy,handy#swift#glove#crump#jumpy,5,0.3
untie,handy#swift#glove#crump#untie,5,0.29
gipsy,handy#swift#glove#crump#gipsy,5,0.29
stoop,handy#swift#glove#crump#stoop,5,0.3
stave,handy#swift#glove#crump#stave,5,0.28
worth,handy#swift#glove#crump#rowth#worth,6,0.31
charm,handy#swift#glove#crump#charm,5,0.28
wager,handy#swift#glove#crump#wager,5,0.29
dwell,handy#swift#glove#crump#dwell,5,0.3
oaken,handy#swift#glove#crump#oaken,5,0.28
hussy,handy#swift#glove#crump#husky#hussy,6,0.31
until,handy#swift#glove#crump#until,5,0.3
waste,handy#swift#glove#crump#waste,5,0.28
basic,handy#swift#glove#crump#basic,5,0.3
camel,handy#swift#glove#crump#camel,5,0.28
brisk,handy#swift#glove#crump#briks#brisk,6,0.31
joist,handy#swift#glove#crump#zoist#joist,6,0.31
nurse,handy#swift#glove#crump#nurse,5,0.28
thyme,handy#swift#glove#crump#thyme,5,0.3
flown,handy#swift#glove#crump#flown,5,0.29
scrub,handy#swift#glove#crump#scrub,5,0.28
girly,handy#swift#glove#crump#girly,5,0.28
sperm,handy#swift#glove#crump#sperm,5,0.3
knead,handy#swift#glove#crump#knead,5,0.3
amaze,handy#swift#glove#crump#amaze,5,0.27
evoke,handy#swift#glove#crump#evoke,5,0.3
month,handy#swift#glove#crump#month,5,0.28
prove,handy#swift#glove#crump#prove,5,0.28
trick,handy#swift#glove#crump#trick,5,0.3
wound,handy#swift#glove#crump#wound,5,0.29
leapt,handy#swift#glove#crump#leapt,5,0.28
snaky,handy#swift#glove#crump#snaky,5,0.3
clung,handy#swift#glove#crump#clung,5,0.28
about,handy#swift#glove#crump#about,5,0.29
leech,handy#swift#glove#crump#leech,5,0.28
fried,handy#swift#glove#crump#fried,5,0.28
ebony,handy#swift#glove#crump#ebony,5,0.3
purse,handy#swift#glove#crump#purse,5,0.29
title,handy#swift#glove#crump#ixtle#title,6,0.3
teach,handy#swift#glove#crump#theca#teach,6,0.31
terse,handy#swift#glove#crump#terse,5,0.28
ninny,handy#swift#glove#crump#ninny,5,0.3
swept,handy#swift#glove#crump#swept,5,0.28
debit,handy#swift#glove#crump#bidet#debit,6,0.31
tacky,handy#swift#glove#crump#tacky,5,0.3
offal,handy#swift#glove#crump#offal,5,0.28
hutch,handy#swift#glove#crump#hutch,5,0.3
agent,handy#swift#glove#crump#agent,5,0.29
stove,handy#swift#glove#crump#stove,5,0.28
grape,handy#swift#glove#crump#grape,5,0.28
sniff,handy#swift#glove#crump#sniff,5,0.3
lilac,handy#swift#glove#crump#lilac,5,0.28
sloop,handy#swift#glove#crump#sloop,5,0.29
prawn,handy#swift#glove#crump#prawn,5,0.28
rodeo,handy#swift#glove#crump#derro#rodeo,6,0.3
amity,handy#swift#glove#crump#amity,5,0.3
donut,handy#swift#glove#crump#donut,5,0.28
toxin,handy#swift#glove#crump#toxin,5,0.29
spear,handy#swift#glove#crump#spaer#spear,6,0.3
chaos,handy#swift#glove#crump#chaos,5,0.3
skier,handy#swift#glove#crump#skier,5,0.28
fifty,handy#swift#glove#crump#fifty,5,0.28
trunk,handy#swift#glove#crump#trunk,5,0.29
spook,handy#swift#glove#crump#spook,5,0.3
ether,handy#swift#glove#crump#berth#ether,6,0.3
abate,handy#swift#glove#crump#teaze#abate,6,0.31
carve,handy#swift#glove#crump#carve,5,0.27
jewel,handy#swift#glove#crump#jewel,5,0.3
papal,handy#swift#glove#crump#palla#papal,6,0.3
sword,handy#swift#glove#crump#sword,5,0.28
gross,handy#swift#glove#crump#grogs#gross,6,0.31
trace,handy#swift#glove#crump#trace,5,0.29
nylon,handy#swift#glove#crump#nylon,5,0.3
shyly,handy#swift#glove#crump#shyly,5,0.28
puffy,handy#swift#glove#crump#puffy,5,0.28
union,handy#swift#glove#crump#union,5,0.3
vinyl,handy#swift#glove#crump#vinyl,5,0.29
fussy,handy#swift#glove#crump#fussy,5,0.28
sonic,handy#swift#glove#crump#sonic,5,0.28
burnt,handy#swift#glove#crump#burnt,5,0.3
grout,handy#swift#glove#crump#grout,5,0.27
elfin,handy#swift#glove#crump#elfin,5,0.3
eager,handy#swift#glove#crump#eager,5,0.28
cramp,handy#swift#glove#crump#cramp,5,0.28
hasty,handy#swift#glove#crump#hasty,5,0.29
daunt,handy#swift#glove#crump#daunt,5,0.28
fetal,handy#swift#glove#crump#fetal,5,0.3
poise,handy#swift#glove#crump#poise,5,0.28
rowdy,handy#swift#glove#crump#wordy#rowdy,6,0.3
decal,handy#swift#glove#crump#decal,5,0.29
bunny,handy#swift#glove#crump#junky#nunny#bunny,7,0.3
black,handy#swift#glove#crump#alack#black,6,0.31
space,handy#swift#glove#crump#space,5,0.28
login,handy#swift#glove#crump#login,5,0.28
every,handy#swift#glove#crump#every,5,0.29
hotly,handy#swift#glove#crump#hotly,5,0.3
vigil,handy#swift#glove#crump#vigil,5,0.28
tasty,handy#swift#glove#crump#tasty,5,0.28
verso,handy#swift#glove#crump#roves#verso,6,0.31
lurid,handy#swift#glove#crump#lurid,5,0.29
bathe,handy#swift#glove#crump#bathe,5,0.28
dough,handy#swift#glove#crump#dough,5,0.3
groom,handy#swift#glove#crump#groom,5,0.29
silky,handy#swift#glove#crump#silky,5,0.37
broil,handy#swift#glove#crump#broil,5,0.36
egret,handy#swift#glove#crump#egret,5,0.31
wooly,handy#swift#glove#crump#wooly,5,0.32
sugar,handy#swift#glove#crump#sugar,5,0.3
nerve,handy#swift#glove#crump#nerve,5,0.3
churn,handy#swift#glove#crump#churn,5,0.3
drawl,handy#swift#glove#crump#drawl,5,0.28
stole,handy#swift#glove#crump#stole,5,0.29
emcee,handy#swift#glove#crump#emcee,5,0.3
afire,handy#swift#glove#crump#afire,5,0.29
album,handy#swift#glove#crump#album,5,0.3
glory,handy#swift#glove#crump#glory,5,0.29
exist,handy#swift#glove#crump#exist,5,0.28
waist,handy#swift#glove#crump#waist,5,0.28
stair,handy#swift#glove#crump#stair,5,0.3
budge,handy#swift#glove#crump#judge#budge,6,0.3
shiny,handy#swift#glove#crump#shiny,5,0.28
loamy,handy#swift#glove#crump#loamy,5,0.29
plume,handy#swift#glove#crump#plume,5,0.3
broom,handy#swift#glove#crump#broom,5,0.28
stray,handy#swift#glove#crump#stray,5,0.28
ovary,handy#swift#glove#crump#ovary,5,0.3
midst,handy#swift#glove#crump#midst,5,0.28
fairy,handy#swift#glove#crump#fairy,5,0.3
humus,handy#swift#glove#crump#humus,5,0.28
brick,handy#swift#glove#crump#brick,5,0.3
teddy,handy#swift#glove#crump#teddy,5,0.3
motel,handy#swift#glove#crump#motel,5,0.29
scout,handy#swift#glove#crump#scout,5,0.3
fiber,handy#swift#glove#crump#refix#firer#fiber,7,0.31
swirl,handy#swift#glove#crump#swirl,5,0.28
slate,handy#swift#glove#crump#slate,5,0.3
solar,handy#swift#glove#crump#soral#solar,6,0.31
dirge,handy#swift#glove#crump#ridge#dirge,6,0.3
assay,handy#swift#glove#crump#assay,5,0.3
utter,handy#swift#glove#crump#utter,5,0.28
shoal,handy#swift#glove#crump#shoal,5,0.29
tawny,handy#swift#glove#crump#tawny,5,0.3
point,handy#swift#glove#crump#point,5,0.28
tribe,handy#swift#glove#crump#tribe,5,0.3
helix,handy#swift#glove#crump#helix,5,0.28
ghost,handy#swift#glove#crump#ghost,5,0.29
rocky,handy#swift#glove#crump#rocky,5,0.3
realm,handy#swift#glove#crump#realm,5,0.28
grind,handy#swift#glove#crump#grind,5,0.28
curse,handy#swift#glove#crump#curse,5,0.3
easel,handy#swift#glove#crump#lakes#easel,6,0.3
skull,handy#swift#glove#crump#skulk#skull,6,0.3
